Date,Time,Name,Location,City,St,Zip,Latitude,Longitude,Distance,Speed,Heading,Flags
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:40:04 PM EST,-,244 S Federal Hwy,Dania Beach,FL ,33004,26.047250,-80.143560,0.2,17,S (178°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:41:04 PM EST,-,1002 S Federal Hwy,Dania Beach,FL ,33004,26.038968,-80.143400,0.6,34,S (179°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:42:04 PM EST,-,2404 N Federal Hwy,Hollywood,FL ,33020,26.032858,-80.143360,0.4,25,S (179°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:43:04 PM EST,-,1966 N Federal Hwy,Hollywood,FL ,33020,26.028616,-80.143368,0.3,17,S (180°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:44:04 PM EST,-,1700 N Federal Hwy,Hollywood,FL ,33020,26.026324,-80.143280,0.2,12,S (178°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:45:04 PM EST,-,1700 N Federal Hwy,Hollywood,FL ,33020,26.026292,-80.143280,0.0,0,S (178°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:46:04 PM EST,-,1799 Taft St,Hollywood,FL ,33020,26.026264,-80.143264,0.0,0,SE (146°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:47:04 PM EST,-,1592 Taft St,Hollywood,FL ,33020,26.026368,-80.138832,0.3,16,E (89°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:48:04 PM EST,-,Taft Street Water Treatment,Hollywood,FL ,33019,26.026404,-80.134656,0.3,15,E (91°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:49:04 PM EST,-,R_05,Hollywood,FL ,33019,26.024798,-80.133424,0.2,10,S (177°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:50:04 PM EST,-,R_05,Hollywood,FL ,33019,26.023746,-80.133560,0.1,6,E (88°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:51:04 PM EST,-,R_05,Hollywood,FL ,33019,26.023744,-80.133560,0.0,0,E (88°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:52:04 PM EST,-,R_05,Hollywood,FL ,33019,26.023740,-80.133560,0.0,0,E (88°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:53:04 PM EST,-,R_05,Hollywood,FL ,33019,26.024128,-80.133288,0.0,2,N (1°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:54:04 PM EST,-,R_05,Hollywood,FL ,33019,26.024128,-80.133288,0.0,0,N (1°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:55:04 PM EST,-,R_05,Hollywood,FL ,33019,26.024128,-80.133288,0.0,0,N (1°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:55:32 PM EST,-,R_05,Hollywood,FL ,33019,26.024314,-80.133312,0.0,0,NW (330°),G----I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:55:38 PM EST,-,R_05,Hollywood,FL ,33019,26.024414,-80.133424,0.0,5,NW (327°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:56:38 PM EST,-,R_05,Hollywood,FL ,33019,26.024152,-80.133504,0.1,3,S (199°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:57:38 PM EST,-,R_05,Hollywood,FL ,33019,26.024096,-80.133512,0.0,0,SW (213°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:58:38 PM EST,-,R_05,Hollywood,FL ,33019,26.023998,-80.133592,0.0,0,S (188°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,2:58:50 PM EST,-,R_05,Hollywood,FL ,33019,26.023998,-80.133592,0.0,0,S (190°),G----I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,3:08:48 PM EST,-,R_05,Hollywood,FL ,33019,26.024004,-80.133592,0.0,0,S (190°),G-------
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,3:12:12 PM EST,-,R_05,Hollywood,FL ,33019,26.024008,-80.133592,0.0,0,S (190°),G----I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,3:12:32 PM EST,-,R_05,Hollywood,FL ,33019,26.024042,-80.133760,0.0,2,SW (225°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,3:13:32 PM EST,-,R_05,Hollywood,FL ,33019,26.023780,-80.133848,0.0,1,E (110°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,3:14:32 PM EST,-,R_05,Hollywood,FL ,33019,26.023788,-80.133848,0.0,0,E (110°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,3:15:32 PM EST,-,R_05,Hollywood,FL ,33019,26.023796,-80.133848,0.0,0,E (110°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,3:15:45 PM EST,-,R_05,Hollywood,FL ,33019,26.023796,-80.133848,0.0,0,E (110°),G----I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:23:18 PM EST,-,R_05,Hollywood,FL ,33019,26.023822,-80.133968,0.0,0,W (260°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:24:18 PM EST,-,R_05,Hollywood,FL ,33019,26.023876,-80.133944,0.1,1,N (0°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:25:18 PM EST,-,R_05,Hollywood,FL ,33019,26.023870,-80.133944,0.0,0,N (0°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:26:18 PM EST,-,R_05,Hollywood,FL ,33019,26.023868,-80.133944,0.0,0,N (0°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:26:21 PM EST,-,R_05,Hollywood,FL ,33019,26.023868,-80.133944,0.0,0,N (0°),G----I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:34:39 PM EST,-,R_05,Hollywood,FL ,33019,26.023754,-80.133728,0.0,0,E (81°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:35:39 PM EST,-,R_05,Hollywood,FL ,33019,26.024104,-80.133304,0.0,3,N (3°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:36:39 PM EST,-,R_05,Hollywood,FL ,33019,26.024104,-80.133304,0.0,0,N (3°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:37:39 PM EST,-,R_05,Hollywood,FL ,33020,26.024568,-80.134192,0.1,4,W (285°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:38:39 PM EST,-,R_05,Hollywood,FL ,33020,26.024554,-80.134192,0.0,0,S (160°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:39:39 PM EST,-,R_05,Hollywood,FL ,33020,26.024552,-80.134192,0.0,0,S (160°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:40:21 PM EST,-,R_05,Hollywood,FL ,33020,26.024550,-80.134192,0.0,0,S (160°),G----I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:45:07 PM EST,-,R_05,Hollywood,FL ,33020,26.024538,-80.134344,0.0,0,W (266°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:46:07 PM EST,-,Taft Street Water Treatment,Hollywood,FL ,33019,26.026262,-80.134032,0.2,10,N (357°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:47:07 PM EST,-,Taft Street Water Treatment,Hollywood,FL ,33020,26.026466,-80.135240,0.1,4,W (267°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:48:07 PM EST,-,1639 Taft St,Hollywood,FL ,33020,26.026354,-80.140464,0.4,19,W (270°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:49:07 PM EST,-,1799 Taft St,Hollywood,FL ,33020,26.026314,-80.143184,0.2,10,W (275°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:50:07 PM EST,-,1933 N Federal Hwy,Hollywood,FL ,33020,26.028400,-80.143192,0.2,8,N (0°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:51:07 PM EST,-,2277 N Federal Hwy,Hollywood,FL ,33020,26.032010,-80.143208,0.2,14,N (355°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:52:07 PM EST,-,2281 N Federal Hwy,Hollywood,FL ,33020,26.032020,-80.143208,0.0,0,N (359°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:53:07 PM EST,-,1202 S Federal Hwy,Dania Beach,FL ,33004,26.037162,-80.143256,0.4,21,N (1°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:54:07 PM EST,-,359 S Federal Hwy,Dania Beach,FL ,33004,26.045010,-80.143384,0.5,32,N (359°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:55:07 PM EST,-,233 S Federal Hwy,Dania Beach,FL ,33004,26.047752,-80.143448,0.2,11,N (358°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:56:07 PM EST,-,233 S Federal Hwy,Dania Beach,FL ,33004,26.047802,-80.143456,0.0,0,N (357°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:57:07 PM EST,-,119 S Federal Hwy,Dania Beach,FL ,33004,26.049492,-80.143480,0.1,6,N (0°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:58:07 PM EST,-,27 S Federal Hwy,Dania Beach,FL ,33004,26.051246,-80.143568,0.2,8,N (359°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,4:59:07 PM EST,-,27 S Federal Hwy,Dania Beach,FL ,33004,26.051270,-80.143568,0.0,0,N (0°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:00:07 PM EST,-,174 N Federal Hwy,Dania Beach,FL ,33004,26.055382,-80.143696,0.3,20,N (359°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:01:07 PM EST,-,850 N Federal Hwy,Dania Beach,FL ,33004,26.062116,-80.143104,0.5,28,NE (27°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:02:47 PM EST,-,Unknown,Dania Beach,FL ,33004,26.076662,-80.131952,1.3,45,N (17°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:03:47 PM EST,-,I-595w,Fort Lauderdale,FL ,33315,26.081520,-80.141480,0.9,51,W (273°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:04:47 PM EST,-,I-595w,Fort Lauderdale,FL ,33315,26.081490,-80.150920,0.6,35,W (270°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:05:47 PM EST,-,I-595w,Fort Lauderdale,FL ,33315,26.081490,-80.155848,0.4,18,W (270°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:06:47 PM EST,-,I-595w,Fort Lauderdale,FL ,33315,26.081534,-80.159824,0.2,14,W (273°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:07:47 PM EST,-,I-595w,Fort Lauderdale,FL ,33315,26.081652,-80.162240,0.2,8,W (273°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:08:47 PM EST,-,I-595w,Fort Lauderdale,FL ,33315,26.081954,-80.166200,0.2,14,W (277°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:09:47 PM EST,-,I-595w,Dania Beach,FL ,33312,26.082496,-80.170608,0.3,16,W (279°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:10:47 PM EST,-,Unknown,Dania Beach,FL ,33312,26.082912,-80.173840,0.2,11,W (278°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:11:47 PM EST,-,I-595w,Dania Beach,FL ,33312,26.083324,-80.177264,0.2,12,W (278°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:12:47 PM EST,-,I-595w,Fort Lauderdale,FL ,33312,26.084026,-80.183136,0.4,22,W (275°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:13:47 PM EST,-,I-595w,Davie,FL ,33312,26.084056,-80.196048,0.8,48,W (271°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:14:47 PM EST,-,Sr-84w,Davie,FL ,33314,26.089542,-80.211496,1.0,62,NW (293°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:15:47 PM EST,-,I-595w,Davie,FL ,33317,26.093786,-80.227656,1.1,62,W (285°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:16:47 PM EST,-,I-595w,Davie,FL ,33317,26.097850,-80.244672,1.1,65,W (283°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:17:47 PM EST,-,I-595w,Davie,FL ,33324,26.102278,-80.262480,1.1,68,W (286°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:18:47 PM EST,-,I-595w,Davie,FL ,33324,26.106718,-80.280464,1.2,69,W (285°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:19:47 PM EST,-,I-595w,Davie,FL ,33325,26.111080,-80.298472,1.2,69,W (285°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:20:47 PM EST,-,I-595w,Davie,FL ,33325,26.115164,-80.315184,1.1,64,W (285°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:21:47 PM EST,-,I-595w,Sunrise,FL ,33325,26.118660,-80.331296,1.0,61,W (278°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:22:47 PM EST,-,Unknown,Sunrise,FL ,33325,26.121508,-80.348928,1.1,66,W (289°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:23:47 PM EST,-,I-75n,Sunrise,FL ,33326,26.127316,-80.366272,1.2,68,W (287°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:24:47 PM EST,-,I-75n,Weston,FL ,33326,26.131604,-80.383872,1.1,67,W (285°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:25:47 PM EST,-,I-75n,Weston,FL ,33326,26.135358,-80.399664,1.0,60,W (285°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:26:47 PM EST,-,I-75n,Weston,FL ,33327,26.139126,-80.415168,1.0,59,W (285°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:27:47 PM EST,-,Sr-84w,Weston,FL ,33327,26.142586,-80.429352,0.9,54,W (285°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:28:47 PM EST,-,Unknown,Fort Lauderdale,FL ,33327,26.146714,-80.442136,0.9,51,N (340°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:29:47 PM EST,-,1002 Us-27n,Fort Lauderdale,FL ,33327,26.160460,-80.445128,1.0,57,N (349°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:30:47 PM EST,-,1008 Us-27n,Fort Lauderdale,FL ,33327,26.176504,-80.448712,1.1,67,N (349°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:31:47 PM EST,-,1028 Us-27n,Fort Lauderdale,FL ,33327,26.193484,-80.452360,1.2,71,N (350°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:32:47 PM EST,-,1046 Us-27n,Fort Lauderdale,FL ,33327,26.210452,-80.456024,1.2,71,N (349°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:33:47 PM EST,-,1068 Us-27n,Fort Lauderdale,FL ,33327,26.227398,-80.459768,1.2,71,N (349°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:34:47 PM EST,-,1088 Us-27n,Fort Lauderdale,FL ,33327,26.243106,-80.466744,1.2,71,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:35:47 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.256644,-80.477272,1.1,68,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:36:47 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.270656,-80.488120,1.2,70,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:37:47 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.284860,-80.499072,1.2,71,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:38:47 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.299038,-80.509976,1.2,70,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:39:47 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.312704,-80.520544,1.1,68,NW (327°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:40:47 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.326110,-80.530872,1.2,67,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:41:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.339600,-80.541280,1.1,67,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:42:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.353366,-80.551912,1.2,69,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:43:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.366076,-80.561744,1.1,63,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:44:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.378802,-80.571568,1.1,64,NW (325°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:45:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.391548,-80.581416,1.1,64,NW (325°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:46:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.404298,-80.591264,1.1,64,NW (325°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:47:47 PM EST,-,17580 Us-27n,Belle Glade,FL ,33430,26.417036,-80.601112,1.1,64,NW (325°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:48:47 PM EST,-,16074 Us-27n,Belle Glade,FL ,33430,26.429992,-80.611160,1.1,65,NW (325°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:49:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.444048,-80.622064,1.2,70,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:50:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.458216,-80.633064,1.2,71,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:51:47 PM EST,-,15578 Us-27n,Belle Glade,FL ,33430,26.472380,-80.644048,1.2,71,NW (327°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:52:47 PM EST,-,13424 Us-27n,Belle Glade,FL ,33430,26.486354,-80.654920,1.2,70,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:53:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.499692,-80.665264,1.2,67,NW (325°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:54:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.513630,-80.676064,1.2,70,NW (326°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:55:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.526818,-80.686312,1.2,66,NW (325°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:56:47 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.539912,-80.696560,1.1,66,NW (324°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:57:47 PM EST,-,HM_03_STOP,Belle Glade,FL ,33430,26.551968,-80.706192,1.0,61,NW (324°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:58:47 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551612,-80.712312,0.4,23,W (270°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,5:59:47 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551570,-80.720432,0.5,30,W (269°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:00:47 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551502,-80.728832,0.5,31,W (270°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:01:47 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551514,-80.734432,0.4,20,W (271°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:02:47 PM EST,-,R_03,Belle Glade,FL ,33430,26.549612,-80.735304,0.1,11,S (179°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:03:47 PM EST,-,R_03,Belle Glade,FL ,33430,26.548378,-80.735976,0.1,6,W (276°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:04:47 PM EST,-,R_03,Belle Glade,FL ,33430,26.548688,-80.736056,0.1,3,N (351°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:05:47 PM EST,-,R_03,Belle Glade,FL ,33430,26.548582,-80.736104,0.0,1,N (355°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:06:40 PM EST,-,R_03,Belle Glade,FL ,33430,26.548496,-80.736104,0.0,0,S (181°),G----I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:15:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.548782,-80.735336,0.1,0,NE (51°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:16:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.550832,-80.735264,0.2,8,N (359°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:17:08 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551462,-80.735296,0.1,5,W (270°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:18:08 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551494,-80.735072,0.0,3,E (93°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:19:08 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551488,-80.731024,0.3,14,E (92°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:20:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.551390,-80.731376,0.0,1,S (198°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:21:08 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551534,-80.732544,0.1,7,W (270°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:22:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.550294,-80.735112,0.2,14,S (179°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:23:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.547504,-80.735056,0.2,11,S (176°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:24:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.545752,-80.735056,0.2,7,S (179°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:25:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.544080,-80.734760,0.1,7,E (105°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:26:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.544054,-80.734680,0.0,2,NE (23°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:27:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.544054,-80.734680,0.0,0,NE (23°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:28:08 PM EST,-,R_03,Belle Glade,FL ,33430,26.544052,-80.734688,0.0,0,NE (23°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:28:22 PM EST,-,R_03,Belle Glade,FL ,33430,26.544052,-80.734688,0.0,0,NE (23°),G----I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:30:24 PM EST,-,R_03,Belle Glade,FL ,33430,26.544054,-80.734688,0.0,0,NE (23°),G-------
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:36:25 PM EST,-,R_03,Belle Glade,FL ,33430,26.544056,-80.734688,0.0,0,NE (23°),G----I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:44:23 PM EST,-,R_03,Belle Glade,FL ,33430,26.544388,-80.734992,0.0,1,N (358°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:45:23 PM EST,-,R_03,Belle Glade,FL ,33430,26.546626,-80.735024,0.2,9,N (359°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:46:23 PM EST,-,R_03,Belle Glade,FL ,33430,26.549438,-80.735080,0.2,11,N (0°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:47:23 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551464,-80.734608,0.1,10,E (87°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:48:23 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551486,-80.728864,0.4,21,E (90°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:49:23 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551514,-80.721264,0.5,28,E (90°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:50:23 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551546,-80.713168,0.5,30,E (89°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:51:23 PM EST,-,HM_03_STOP,Belle Glade,FL ,33430,26.551752,-80.706888,0.4,23,NE (49°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:52:23 PM EST,-,HM_03_STOP,Belle Glade,FL ,33430,26.551752,-80.706888,0.0,0,NE (49°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:53:23 PM EST,-,HM_03_STOP,Belle Glade,FL ,33430,26.551392,-80.706064,0.1,8,SE (144°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:54:23 PM EST,-,Us-27s,Belle Glade,FL ,33430,26.540228,-80.697216,1.0,56,SE (144°),G--M-I--
3/4/2016 12:00 AM to 3/5/2016 12:00 AM,6:55:23 PM EST,-,Us-27s,Belle Glade,FL ,33430,26.526178,-80.686240,1.2,70,SE (145°),G--M-I--
